# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Mon Apr 20 18:15:26 CEST 2020
# isochrones based on PARSEC release v1.2S +  COLIBRI S_35
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: simulations of mass 10000 Msun
# Z         age       Mini           Mass   logL    logTe  logg  label   McoreTP C_O  period0 period1 pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.00004384  1.37e+10  0.1231262088   0.122 -2.465  3.5895  5.301    1  0.000  0.545     0.00     0.00 -1 -2.02e-16      0.00 7.402e-01 2.597e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 10.933 14.173 13.146 11.841 10.926 10.203 9.307 8.819 8.678
0.00004384  1.37e+10  0.1286433637   0.128 -2.397  3.5958  5.278    1  0.000  0.545     0.00     0.00 -1 -3.11e-16      0.00 7.392e-01 2.607e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 10.763 13.842 12.885 11.622 10.739 10.035 9.157 8.659 8.512
0.00004384  1.37e+10  0.1454623789   0.145 -2.253  3.6060  5.228    1  0.000  0.545     0.00     0.00 -1 -5.16e-17      0.00 7.375e-01 2.624e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.996e-05 10.403 13.235 12.385 11.188 10.353 9.677 8.830 8.318 8.163
0.00004384  1.37e+10  0.2776112854   0.276 -1.646  3.6399  5.036    1  0.000  0.545     0.00     0.00 -1 -2.61e-16      0.00 7.363e-01 2.636e-01 1.797e-05 4.852e-06 4.400e-05 -1.000 1.001e-04 8.885 10.999 10.466 9.444 8.753 8.159 7.413 6.905 6.743
0.00004384  1.37e+10  0.2964693010   0.295 -1.590  3.6431  5.023    1  0.000  0.545     0.00     0.00 -1 -1.83e-16      0.00 7.362e-01 2.637e-01 1.797e-05 4.852e-06 4.400e-05 -1.000 9.999e-05 8.746 10.800 10.295 9.286 8.607 8.020 7.284 6.779 6.620
0.00004384  1.37e+10  0.2098713666   0.209 -1.886  3.6266  5.102    1  0.000  0.545     0.00     0.00 -1 -4.64e-16      0.00 7.361e-01 2.638e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.990e-05 9.485 11.863 11.212 10.128 9.385 8.760 7.975 7.457 7.292
0.00004384  1.37e+10  0.2102071941   0.209 -1.885  3.6267  5.102    1  0.000  0.545     0.00     0.00 -1 -4.63e-16      0.00 7.361e-01 2.638e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.996e-05 9.482 11.858 11.208 10.124 9.382 8.757 7.972 7.454 7.289
0.00004384  1.37e+10  0.2155041248   0.214 -1.865  3.6278  5.096    1  0.000  0.545     0.00     0.00 -1 -4.53e-16      0.00 7.361e-01 2.638e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.996e-05 9.431 11.785 11.145 10.067 9.329 8.707 7.925 7.407 7.242
0.00004384  1.37e+10  0.3600845337   0.360 -1.427  3.6535  4.987    1  0.000  0.544     0.00     0.00 -1  -9.8e-16      0.00 7.385e-01 2.614e-01 1.796e-05 4.853e-06 4.400e-05 -1.000 1.001e-04 8.337 10.201 9.783 8.818 8.176 7.611 6.906 6.413 6.261
0.00004384  1.37e+10  0.1258525699   0.125 -2.432  3.5927  5.290    1  0.000  0.545     0.00     0.00 -1  -2.5e-16      0.00 7.397e-01 2.602e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 10.849 14.009 13.017 11.733 10.834 10.120 9.233 8.740 8.596
0.00004384  1.37e+10  0.3607285619   0.360 -1.425  3.6537  4.986    1  0.000  0.544     0.00     0.00 -1 -9.69e-16      0.00 7.386e-01 2.613e-01 1.796e-05 4.853e-06 4.400e-05 -1.000 1.001e-04 8.333 10.195 9.778 8.814 8.171 7.607 6.902 6.410 6.258
0.00004384  1.37e+10  0.1344712675   0.134 -2.345  3.5997  5.260    1  0.000  0.545     0.00     0.00 -1 -1.85e-16      0.00 7.386e-01 2.613e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 10.633 13.616 12.700 11.463 10.599 9.906 9.040 8.535 8.385
0.00004384  1.37e+10  0.2681533396   0.267 -1.674  3.6382  5.043    1  0.000  0.545     0.00     0.00 -1 -3.12e-16      0.00 7.363e-01 2.636e-01 1.798e-05 4.852e-06 4.400e-05 -1.000 1.001e-04 8.955 11.101 10.553 9.523 8.827 8.229 7.478 6.968 6.806
0.00004384  1.37e+10  0.5176349282   0.517 -0.935  3.6959  4.822    1  0.000  0.545     0.00     0.00 -1 -7.67e-15      0.00 7.642e-01 2.357e-01 1.708e-05 4.608e-06 4.181e-05 -1.000 9.999e-05 7.108 8.274 8.192 7.403 6.885 6.406 5.817 5.380 5.267
0.00004384  1.37e+10  0.2189203948   0.217 -1.852  3.6285  5.093    1  0.000  0.545     0.00     0.00 -1 -4.47e-16      0.00 7.361e-01 2.638e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.999e-05 9.399 11.739 11.105 10.029 9.295 8.674 7.894 7.377 7.212
0.00004384  1.37e+10  0.7046360970   0.704 -0.012  3.7952  4.431    1  0.000  0.538     0.00     0.00 -1 -8.82e-14      0.00 8.603e-01 1.397e-01 1.084e-05 2.947e-06 2.687e-05 -1.000 3.040e-05 4.800 5.085 5.365 4.941 4.631 4.327 3.963 3.660 3.632
0.00004384  1.37e+10  0.2281298339   0.226 -1.817  3.6304  5.082    1  0.000  0.545     0.00     0.00 -1 -4.31e-16      0.00 7.362e-01 2.637e-01 1.798e-05 4.852e-06 4.400e-05 -1.000 9.999e-05 9.311 11.612 10.995 9.929 9.202 8.586 7.812 7.296 7.131
0.00004384  1.37e+10  0.5323536396   0.531 -0.872  3.7019  4.795    1  0.000  0.544     0.00     0.00 -1 -8.77e-15      0.00 7.753e-01 2.246e-01 1.632e-05 4.407e-06 3.998e-05 -1.000 9.999e-05 6.951 8.031 7.990 7.227 6.723 6.256 5.683 5.254 5.147
0.00004384  1.37e+10  0.2856344283   0.284 -1.622  3.6413  5.031    1  0.000  0.545     0.00     0.00 -1 -2.24e-16      0.00 7.363e-01 2.636e-01 1.797e-05 4.852e-06 4.400e-05 -1.000 1.000e-04 8.826 10.914 10.393 9.376 8.691 8.100 7.358 6.851 6.691
0.00004384  1.37e+10  0.4372486472   0.436 -1.216  3.6703  4.927    1  0.000  0.545     0.00     0.00 -1 -2.19e-15      0.00 7.505e-01 2.494e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 7.810 9.379 9.103 8.207 7.617 7.088 6.430 5.959 5.822
0.00004384  1.37e+10  0.6349375248   0.635 -0.409  3.7564  4.627    1  0.000  0.543     0.00     0.00 -1 -4.75e-19      0.00 8.183e-01 1.816e-01 1.350e-05 3.650e-06 3.317e-05 -1.000 3.210e-05 5.792 6.289 6.511 5.958 5.573 5.204 4.760 4.406 4.346
0.00004384  1.37e+10  0.1246565208   0.124 -2.446  3.5913  5.295    1  0.000  0.545     0.00     0.00 -1 -2.28e-16      0.00 7.399e-01 2.600e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 10.886 14.080 13.073 11.780 10.874 10.157 9.266 8.774 8.632
0.00004384  1.37e+10  0.2076358497   0.207 -1.895  3.6262  5.105    1  0.000  0.545     0.00     0.00 -1  -4.7e-16      0.00 7.361e-01 2.638e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.990e-05 9.507 11.895 11.240 10.153 9.409 8.783 7.996 7.478 7.313
0.00004384  1.37e+10  0.3115200102   0.311 -1.548  3.6457  5.013    1  0.000  0.544     0.00     0.00 -1 -1.88e-16      0.00 7.363e-01 2.636e-01 1.797e-05 4.852e-06 4.400e-05 -1.000 9.999e-05 8.641 10.648 10.164 9.166 8.497 7.915 7.186 6.684 6.527
0.00004384  1.37e+10  0.2304868996   0.228 -1.808  3.6309  5.080    1  0.000  0.545     0.00     0.00 -1 -4.27e-16      0.00 7.362e-01 2.637e-01 1.798e-05 4.852e-06 4.400e-05 -1.000 9.996e-05 9.289 11.580 10.968 9.904 9.179 8.564 7.791 7.275 7.111
0.00004384  1.37e+10  0.1558302641   0.155 -2.179  3.6106  5.202    1  0.000  0.545     0.00     0.00 -1 -9.24e-17      0.00 7.368e-01 2.631e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.993e-05 10.218 12.943 12.140 10.970 10.157 9.493 8.660 8.144 7.984
0.00004384  1.37e+10  0.3034646213   0.303 -1.570  3.6443  5.018    1  0.000  0.545     0.00     0.00 -1  -1.6e-16      0.00 7.362e-01 2.637e-01 1.797e-05 4.852e-06 4.400e-05 -1.000 9.999e-05 8.695 10.726 10.231 9.227 8.553 7.969 7.236 6.732 6.574
0.00004384  1.37e+10  0.2495679110   0.248 -1.735  3.6348  5.059    1  0.000  0.545     0.00     0.00 -1 -3.95e-16      0.00 7.363e-01 2.636e-01 1.798e-05 4.852e-06 4.400e-05 -1.000 1.000e-04 9.108 11.322 10.744 9.698 8.988 8.382 7.621 7.109 6.945
0.00004384  1.37e+10  0.4429486394   0.442 -1.199  3.6718  4.921    1  0.000  0.545     0.00     0.00 -1 -2.81e-15      0.00 7.505e-01 2.494e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.994e-05 7.767 9.310 9.046 8.156 7.572 7.046 6.392 5.923 5.787
0.00004384  1.37e+10  0.6174860001   0.617 -0.494  3.7460  4.658    1  0.000  0.543     0.00     0.00 -1 -6.32e-17      0.00 8.110e-01 1.889e-01 1.397e-05 3.776e-06 3.430e-05 -1.000 7.357e-05 6.004 6.589 6.774 6.183 5.776 5.388 4.922 4.556 4.486
0.00004384  1.37e+10  0.1435353756   0.143 -2.269  3.6049  5.234    1  0.000  0.545     0.00     0.00 -1 -6.45e-17      0.00 7.377e-01 2.622e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 10.443 13.302 12.440 11.236 10.396 9.717 8.867 8.356 8.202
0.00004384  1.37e+10  0.1583809704   0.158 -2.163  3.6115  5.196    1  0.000  0.545     0.00     0.00 -1 -1.35e-16      0.00 7.367e-01 2.632e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.990e-05 10.177 12.881 12.087 10.923 10.114 9.452 8.621 8.105 7.945
0.00004384  1.37e+10  0.1526291817   0.152 -2.200  3.6094  5.209    1  0.000  0.545     0.00     0.00 -1 -5.72e-17      0.00 7.370e-01 2.629e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.990e-05 10.270 13.022 12.207 11.030 10.212 9.544 8.708 8.193 8.034
0.00004384  1.37e+10  0.5841942430   0.583 -0.646  3.7270  4.710    1  0.000  0.544     0.00     0.00 -1 -1.59e-14      0.00 7.996e-01 2.003e-01 1.470e-05 3.972e-06 3.606e-05 -1.000 9.942e-05 6.386 7.156 7.259 6.598 6.152 5.730 5.220 4.828 4.742
0.00004384  1.37e+10  0.1470073462   0.146 -2.240  3.6069  5.223    1  0.000  0.545     0.00     0.00 -1 -4.31e-17      0.00 7.373e-01 2.626e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 10.371 13.182 12.341 11.149 10.319 9.645 8.800 8.288 8.132
0.00004384  1.37e+10  0.1505718827   0.150 -2.213  3.6086  5.214    1  0.000  0.545     0.00     0.00 -1 -4.21e-17      0.00 7.370e-01 2.629e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.999e-05 10.303 13.073 12.250 11.069 10.247 9.577 8.738 8.224 8.066
0.00004384  1.37e+10  0.2222090811   0.220 -1.839  3.6292  5.089    1  0.000  0.545     0.00     0.00 -1 -4.41e-16      0.00 7.361e-01 2.638e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.996e-05 9.368 11.693 11.066 9.994 9.262 8.643 7.865 7.348 7.183
0.00004384  1.37e+10  0.5753030181   0.574 -0.686  3.7223  4.724    1  0.000  0.544     0.00     0.00 -1 -1.42e-14      0.00 7.969e-01 2.030e-01 1.488e-05 4.019e-06 3.648e-05 -1.000 9.958e-05 6.484 7.306 7.386 6.706 6.250 5.820 5.298 4.899 4.809
0.00004384  1.37e+10  0.4811712503   0.480 -1.072  3.6832  4.877    1  0.000  0.545     0.00     0.00 -1  -5.6e-15      0.00 7.519e-01 2.480e-01 1.790e-05 4.830e-06 4.381e-05 -1.000 1.000e-04 7.451 8.809 8.635 7.792 7.240 6.737 6.114 5.660 5.535
0.00004384  1.37e+10  0.6594288349   0.659 -0.284  3.7705  4.575    1  0.000  0.542     0.00     0.00 -1 -4.14e-14      0.00 8.308e-01 1.691e-01 1.269e-05 3.435e-06 3.124e-05 -1.000 1.000e-04 5.480 5.880 6.139 5.635 5.278 4.932 4.518 4.180 4.133
0.00004384  1.37e+10  0.2479450554   0.246 -1.741  3.6345  5.061    1  0.000  0.545     0.00     0.00 -1 -3.98e-16      0.00 7.363e-01 2.636e-01 1.798e-05 4.852e-06 4.400e-05 -1.000 1.000e-04 9.123 11.344 10.763 9.716 9.005 8.398 7.636 7.123 6.959
0.00004384  1.37e+10  0.4751893282   0.474 -1.093  3.6814  4.884    1  0.000  0.545     0.00     0.00 -1 -5.33e-15      0.00 7.517e-01 2.482e-01 1.792e-05 4.835e-06 4.385e-05 -1.000 1.000e-04 7.502 8.888 8.701 7.851 7.294 6.786 6.159 5.702 5.576
0.00004384  1.37e+10  0.1185220182   0.118 -2.522  3.5843  5.320    1  0.000  0.545     0.00     0.00 -1 -1.41e-16      0.00 7.410e-01 2.589e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 11.076 14.464 13.371 12.026 11.083 10.343 9.431 8.955 8.820
0.00004384  1.37e+10  0.5947833657   0.594 -0.600  3.7326  4.694    1  0.000  0.543     0.00     0.00 -1 -1.82e-14      0.00 8.027e-01 1.972e-01 1.450e-05 3.918e-06 3.557e-05 -1.000 9.930e-05 6.269 6.980 7.110 6.470 6.035 5.624 5.127 4.743 4.661
0.00004384  1.37e+10  0.3515493572   0.351 -1.448  3.6521  4.992    1  0.000  0.544     0.00     0.00 -1 -9.17e-16      0.00 7.372e-01 2.627e-01 1.796e-05 4.853e-06 4.400e-05 -1.000 1.001e-04 8.391 10.280 9.851 8.880 8.232 7.665 6.955 6.461 6.308
0.00004384  1.37e+10  0.1304766238   0.130 -2.379  3.5974  5.272    1  0.000  0.545     0.00     0.00 -1 -2.94e-16      0.00 7.390e-01 2.609e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 10.716 13.757 12.816 11.564 10.688 9.988 9.116 8.615 8.467
0.00004384  1.37e+10  0.1729248911   0.172 -2.073  3.6166  5.165    1  0.000  0.545     0.00     0.00 -1 -6.71e-16      0.00 7.363e-01 2.636e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.996e-05 9.951 12.543 11.798 10.662 9.876 9.226 8.411 7.893 7.730
0.00004384  1.37e+10  0.4813832641   0.480 -1.072  3.6833  4.876    1  0.000  0.545     0.00     0.00 -1 -5.61e-15      0.00 7.519e-01 2.480e-01 1.790e-05 4.830e-06 4.381e-05 -1.000 1.000e-04 7.449 8.806 8.633 7.790 7.239 6.735 6.113 5.659 5.534
0.00004384  1.37e+10  0.4644257128   0.464 -1.129  3.6781  4.898    1  0.000  0.545     0.00     0.00 -1 -4.87e-15      0.00 7.512e-01 2.487e-01 1.795e-05 4.843e-06 4.393e-05 -1.000 9.999e-05 7.594 9.033 8.820 7.956 7.390 6.876 6.240 5.779 5.649
0.00004384  1.37e+10  0.4586002231   0.458 -1.149  3.6763  4.905    1  0.000  0.545     0.00     0.00 -1 -4.64e-15      0.00 7.509e-01 2.490e-01 1.797e-05 4.847e-06 4.397e-05 -1.000 9.999e-05 7.643 9.113 8.885 8.014 7.442 6.925 6.283 5.820 5.689
0.00004384  1.37e+10  0.1848478019   0.184 -2.009  3.6200  5.144    1  0.000  0.545     0.00     0.00 -1 -6.54e-16      0.00 7.362e-01 2.637e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.996e-05 9.794 12.310 11.598 10.481 9.710 9.069 8.264 7.745 7.580
0.00004384  1.37e+10  0.1034345999   0.103 -2.727  3.5644  5.388    1  0.000  0.545     0.00     0.00 -1 -3.68e-17      0.00 7.438e-01 2.561e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.999e-05 11.587 15.577 14.217 12.712 11.668 10.840 9.872 9.453 9.331
0.00004384  1.37e+10  0.4172491729   0.416 -1.277  3.6647  4.945    1  0.000  0.545     0.00     0.00 -1 -9.18e-16      0.00 7.502e-01 2.497e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.001e-04 7.961 9.627 9.304 8.385 7.778 7.237 6.564 6.086 5.943
0.00004384  1.37e+10  0.1466075182   0.146 -2.244  3.6067  5.225    1  0.000  0.545     0.00     0.00 -1 -4.52e-17      0.00 7.374e-01 2.625e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.996e-05 10.379 13.196 12.353 11.159 10.328 9.653 8.808 8.296 8.140
0.00004384  1.37e+10  0.1489449292   0.149 -2.224  3.6080  5.218    1  0.000  0.545     0.00     0.00 -1 -3.44e-17      0.00 7.371e-01 2.628e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.993e-05 10.330 13.115 12.286 11.101 10.275 9.604 8.763 8.250 8.093
0.00004384  1.37e+10  0.3507565558   0.350 -1.450  3.6520  4.993    1  0.000  0.544     0.00     0.00 -1 -8.89e-16      0.00 7.371e-01 2.628e-01 1.796e-05 4.853e-06 4.400e-05 -1.000 1.001e-04 8.396 10.288 9.857 8.886 8.238 7.670 6.960 6.465 6.312
0.00004384  1.37e+10  0.7072386146   0.707  0.006  3.7965  4.419    1  0.000  0.537     0.00     0.00 -1 -8.26e-14      0.00 8.614e-01 1.385e-01 1.078e-05 2.933e-06 2.675e-05 -1.000 2.022e-05 4.754 5.034 5.313 4.894 4.587 4.285 3.923 3.622 3.596
0.00004384  1.37e+10  0.3620704710   0.361 -1.422  3.6539  4.986    1  0.000  0.544     0.00     0.00 -1 -9.46e-16      0.00 7.390e-01 2.609e-01 1.796e-05 4.853e-06 4.400e-05 -1.000 1.001e-04 8.325 10.182 9.768 8.804 8.162 7.599 6.894 6.402 6.250
0.00004384  1.37e+10  0.4416865408   0.441 -1.203  3.6715  4.923    1  0.000  0.545     0.00     0.00 -1 -2.66e-15      0.00 7.505e-01 2.494e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.999e-05 7.776 9.325 9.059 8.168 7.582 7.055 6.400 5.931 5.795
0.00004384  1.37e+10  0.1794885397   0.179 -2.036  3.6186  5.153    1  0.000  0.545     0.00     0.00 -1 -7.07e-16      0.00 7.362e-01 2.637e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.999e-05 9.861 12.410 11.684 10.558 9.781 9.136 8.327 7.808 7.644
0.00004384  1.37e+10  0.1476893723   0.147 -2.235  3.6073  5.221    1  0.000  0.545     0.00     0.00 -1 -3.98e-17      0.00 7.372e-01 2.627e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.996e-05 10.356 13.158 12.322 11.132 10.303 9.630 8.787 8.275 8.118
0.00004384  1.37e+10  0.4366723597   0.436 -1.218  3.6701  4.927    1  0.000  0.545     0.00     0.00 -1 -2.14e-15      0.00 7.505e-01 2.494e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.997e-05 7.814 9.386 9.109 8.212 7.622 7.092 6.434 5.962 5.825
0.00004384  1.37e+10  0.1576374471   0.157 -2.168  3.6112  5.198    1  0.000  0.545     0.00     0.00 -1 -1.21e-16      0.00 7.368e-01 2.631e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.993e-05 10.189 12.899 12.103 10.936 10.126 9.464 8.633 8.116 7.957
0.00004384  1.37e+10  0.3911540806   0.391 -1.348  3.6590  4.965    1  0.000  0.545     0.00     0.00 -1 -5.62e-16      0.00 7.466e-01 2.533e-01 1.797e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 8.140 9.907 9.535 8.592 7.967 7.414 6.724 6.238 6.091
0.00004384  1.37e+10  0.2676827312   0.266 -1.675  3.6382  5.043    1  0.000  0.545     0.00     0.00 -1 -3.14e-16      0.00 7.363e-01 2.636e-01 1.798e-05 4.852e-06 4.400e-05 -1.000 1.001e-04 8.958 11.106 10.558 9.527 8.831 8.233 7.481 6.971 6.809
0.00004384  1.37e+10  0.4069926441   0.406 -1.308  3.6619  4.954    1  0.000  0.545     0.00     0.00 -1 -5.87e-16      0.00 7.500e-01 2.499e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 8.039 9.754 9.407 8.476 7.861 7.314 6.633 6.151 6.006
0.00004384  1.37e+10  0.3521993756   0.352 -1.447  3.6522  4.992    1  0.000  0.544     0.00     0.00 -1 -9.41e-16      0.00 7.372e-01 2.627e-01 1.796e-05 4.853e-06 4.400e-05 -1.000 1.001e-04 8.387 10.274 9.846 8.875 8.228 7.661 6.951 6.457 6.304
0.00004384  1.37e+10  0.1708454937   0.170 -2.084  3.6160  5.169    1  0.000  0.545     0.00     0.00 -1 -6.54e-16      0.00 7.363e-01 2.636e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.990e-05 9.980 12.585 11.835 10.695 9.906 9.255 8.438 7.921 7.758
0.00004384  1.37e+10  0.1718299240   0.171 -2.079  3.6163  5.167    1  0.000  0.545     0.00     0.00 -1 -6.62e-16      0.00 7.363e-01 2.636e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.990e-05 9.967 12.565 11.817 10.679 9.892 9.242 8.426 7.908 7.745
0.00004384  1.37e+10  0.2011717260   0.200 -1.927  3.6244  5.116    1  0.000  0.545     0.00     0.00 -1 -5.16e-16      0.00 7.361e-01 2.638e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.996e-05 9.589 12.013 11.342 10.246 9.494 8.864 8.072 7.554 7.389
0.00004384  1.37e+10  0.1436323076   0.143 -2.268  3.6049  5.233    1  0.000  0.545     0.00     0.00 -1 -6.38e-17      0.00 7.377e-01 2.622e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.996e-05 10.441 13.298 12.438 11.234 10.394 9.715 8.865 8.354 8.200
0.00004384  1.37e+10  0.6788210869   0.678 -0.177  3.7812  4.523    1  0.000  0.540     0.00     0.00 -1 -6.86e-21      0.00 8.436e-01 1.564e-01 1.187e-05 3.217e-06 2.927e-05 -1.000 4.840e-05 5.212 5.553 5.830 5.361 5.024 4.696 4.302 3.977 3.939
0.00004384  1.37e+10  0.1625936776   0.162 -2.136  3.6131  5.187    1  0.000  0.545     0.00     0.00 -1 -2.54e-16      0.00 7.365e-01 2.634e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.990e-05 10.109 12.778 12.000 10.844 10.042 9.384 8.558 8.041 7.880
0.00004384  1.37e+10  0.3001427054   0.299 -1.580  3.6438  5.020    1  0.000  0.545     0.00     0.00 -1 -1.71e-16      0.00 7.362e-01 2.637e-01 1.797e-05 4.852e-06 4.400e-05 -1.000 1.000e-04 8.719 10.761 10.261 9.255 8.579 7.993 7.259 6.755 6.596
0.00004384  1.37e+10  0.3737570941   0.373 -1.392  3.6559  4.977    1  0.000  0.544     0.00     0.00 -1 -7.67e-16      0.00 7.421e-01 2.578e-01 1.797e-05 4.852e-06 4.400e-05 -1.000 1.000e-04 8.250 10.071 9.674 8.719 8.084 7.525 6.826 6.336 6.186
0.00004384  1.37e+10  0.1028657258   0.103 -2.735  3.5635  5.390    1  0.000  0.545     0.00     0.00 -1 -3.47e-17      0.00 7.439e-01 2.560e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 11.608 15.628 14.254 12.742 11.693 10.860 9.890 9.474 9.353
0.00004384  1.37e+10  0.1572499126   0.156 -2.170  3.6111  5.199    1  0.000  0.545     0.00     0.00 -1 -1.14e-16      0.00 7.368e-01 2.631e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 10.195 12.908 12.111 10.944 10.133 9.470 8.638 8.122 7.963
0.00004384  1.37e+10  0.1432464719   0.143 -2.272  3.6047  5.234    1  0.000  0.545     0.00     0.00 -1 -6.67e-17      0.00 7.377e-01 2.622e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 10.449 13.312 12.449 11.243 10.403 9.723 8.872 8.362 8.207
0.00004384  1.37e+10  0.1010780036   0.101 -2.762  3.5607  5.399    1  0.000  0.545     0.00     0.00 -1 -2.87e-17      0.00 7.443e-01 2.556e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.001e-04 11.676 15.788 14.372 12.836 11.773 10.925 9.948 9.540 9.422
0.00004384  1.37e+10  0.1492552012   0.149 -2.222  3.6081  5.217    1  0.000  0.545     0.00     0.00 -1 -3.45e-17      0.00 7.371e-01 2.628e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.999e-05 10.324 13.106 12.278 11.094 10.269 9.599 8.758 8.244 8.087
0.00004384  1.37e+10  0.4239404798   0.423 -1.256  3.6666  4.939    1  0.000  0.545     0.00     0.00 -1 -1.23e-15      0.00 7.503e-01 2.496e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 7.911 9.544 9.237 8.325 7.725 7.187 6.519 6.043 5.903
0.00004384  1.37e+10  0.2371837199   0.235 -1.782  3.6323  5.073    1  0.000  0.545     0.00     0.00 -1 -4.15e-16      0.00 7.362e-01 2.637e-01 1.798e-05 4.852e-06 4.400e-05 -1.000 9.999e-05 9.225 11.490 10.889 9.832 9.112 8.500 7.732 7.217 7.053
0.00004384  1.37e+10  0.1321609318   0.132 -2.364  3.5983  5.267    1  0.000  0.545     0.00     0.00 -1 -2.42e-16      0.00 7.388e-01 2.611e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.001e-04 10.681 13.697 12.767 11.522 10.651 9.954 9.084 8.581 8.432
0.00004384  1.37e+10  0.3615171909   0.361 -1.423  3.6538  4.986    1  0.000  0.544     0.00     0.00 -1 -9.55e-16      0.00 7.389e-01 2.610e-01 1.796e-05 4.853e-06 4.400e-05 -1.000 1.001e-04 8.328 10.187 9.772 8.808 8.166 7.602 6.897 6.405 6.253
0.00004384  1.37e+10  0.5702456236   0.569 -0.708  3.7196  4.732    1  0.000  0.544     0.00     0.00 -1 -1.33e-14      0.00 7.954e-01 2.045e-01 1.497e-05 4.045e-06 3.671e-05 -1.000 9.967e-05 6.540 7.392 7.459 6.768 6.306 5.871 5.342 4.940 4.847
0.00004384  1.37e+10  0.5583807826   0.558 -0.760  3.7133  4.750    1  0.000  0.544     0.00     0.00 -1 -1.14e-14      0.00 7.919e-01 2.080e-01 1.520e-05 4.106e-06 3.727e-05 -1.000 9.985e-05 6.671 7.601 7.631 6.915 6.438 5.992 5.448 5.036 4.938
